time,direction,car_count,bike_count,bus_count,truck_count,total_vehicles,intersection,camera,source_file
1900-01-01 11:40:00,UP,10.0,0.0,4.0,2.0,16.0,JehangirChowk,j1,j1_15_one.csv
1900-01-01 11:45:00,DOWN,69.0,66.0,6.0,17.0,158.0,JehangirChowk,j1,j1_15_one.csv
1900-01-01 11:45:00,LEFT,18.0,1.0,0.0,3.0,22.0,JehangirChowk,j1,j1_15_one.csv
1900-01-01 11:45:00,RIGHT,25.0,17.0,1.0,9.0,52.0,JehangirChowk,j1,j1_15_one.csv
1900-01-01 11:45:00,UP,3.0,3.0,1.0,3.0,10.0,JehangirChowk,j1,j1_15_one.csv
1900-01-01 11:50:00,DOWN,68.0,83.0,4.0,14.0,169.0,JehangirChowk,j1,j1_15_one.csv
1900-01-01 11:50:00,LEFT,23.0,1.0,2.0,5.0,31.0,JehangirChowk,j1,j1_15_one.csv
1900-01-01 11:50:00,RIGHT,21.0,18.0,3.0,11.0,53.0,JehangirChowk,j1,j1_15_one.csv
1900-01-01 11:50:00,UP,9.0,6.0,0.0,0.0,15.0,JehangirChowk,j1,j1_15_one.csv
1900-01-01 11:55:00,DOWN,57.0,92.0,8.0,15.0,172.0,JehangirChowk,j1,j1_15_one.csv
1900-01-01 11:55:00,LEFT,19.0,0.0,0.0,2.0,21.0,JehangirChowk,j1,j1_15_one.csv
1900-01-01 11:55:00,RIGHT,23.0,23.0,2.0,6.0,54.0,JehangirChowk,j1,j1_15_one.csv
1900-01-01 11:55:00,UP,4.0,9.0,0.0,2.0,15.0,JehangirChowk,j1,j1_15_one.csv
1900-01-01 11:25:00,DOWN,21.0,48.0,3.0,4.0,76.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:25:00,LEFT,34.0,14.0,2.0,6.0,56.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:25:00,RIGHT,0.0,1.0,0.0,0.0,1.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:25:00,UP,0.0,12.0,0.0,0.0,12.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:30:00,DOWN,27.0,40.0,1.0,6.0,74.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:30:00,LEFT,39.0,17.0,1.0,6.0,63.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:30:00,RIGHT,0.0,3.0,0.0,0.0,3.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:30:00,UP,7.0,20.0,1.0,0.0,28.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:35:00,DOWN,20.0,40.0,5.0,3.0,68.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:35:00,LEFT,42.0,16.0,3.0,7.0,68.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:35:00,RIGHT,0.0,1.0,0.0,0.0,1.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:35:00,UP,0.0,24.0,0.0,1.0,25.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:40:00,DOWN,29.0,33.0,4.0,2.0,68.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:40:00,LEFT,42.0,6.0,0.0,6.0,54.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:40:00,RIGHT,0.0,1.0,0.0,0.0,1.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:40:00,UP,6.0,5.0,2.0,0.0,13.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:45:00,DOWN,23.0,34.0,5.0,1.0,63.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:45:00,LEFT,33.0,8.0,4.0,9.0,54.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:45:00,RIGHT,1.0,0.0,1.0,0.0,2.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:45:00,UP,2.0,6.0,0.0,1.0,9.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:50:00,DOWN,21.0,43.0,1.0,2.0,67.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:50:00,LEFT,21.0,5.0,1.0,9.0,36.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:50:00,RIGHT,0.0,1.0,0.0,0.0,1.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:50:00,UP,3.0,13.0,0.0,0.0,16.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:55:00,DOWN,22.0,18.0,6.0,4.0,50.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:55:00,LEFT,18.0,9.0,4.0,2.0,33.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:55:00,RIGHT,2.0,0.0,0.0,1.0,3.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:55:00,UP,0.0,14.0,1.0,0.0,15.0,JehangirChowk,j2,j2_15_one.csv
1900-01-01 11:20:00,DOWN,3.0,1.0,1.0,0.0,5.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:20:00,LEFT,2.0,5.0,0.0,0.0,7.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:20:00,RIGHT,0.0,1.0,0.0,0.0,1.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:20:00,UP,0.0,1.0,0.0,0.0,1.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:25:00,DOWN,36.0,32.0,5.0,1.0,74.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:25:00,LEFT,22.0,6.0,1.0,9.0,38.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:25:00,RIGHT,0.0,4.0,0.0,1.0,5.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:25:00,UP,1.0,2.0,0.0,0.0,3.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:30:00,DOWN,37.0,47.0,4.0,2.0,90.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:30:00,LEFT,35.0,5.0,1.0,7.0,48.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:30:00,RIGHT,2.0,1.0,0.0,0.0,3.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:30:00,UP,4.0,13.0,0.0,0.0,17.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:35:00,DOWN,20.0,36.0,0.0,1.0,57.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:35:00,LEFT,32.0,6.0,1.0,6.0,45.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:35:00,RIGHT,2.0,1.0,0.0,0.0,3.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:35:00,UP,0.0,3.0,0.0,0.0,3.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:40:00,DOWN,22.0,31.0,0.0,2.0,55.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:40:00,LEFT,28.0,14.0,1.0,2.0,45.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:40:00,RIGHT,2.0,1.0,0.0,0.0,3.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:40:00,UP,7.0,11.0,0.0,0.0,18.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:45:00,DOWN,18.0,27.0,3.0,1.0,49.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:45:00,LEFT,29.0,12.0,0.0,4.0,45.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:45:00,RIGHT,0.0,0.0,0.0,0.0,0.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:45:00,UP,0.0,4.0,0.0,3.0,7.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:50:00,DOWN,42.0,35.0,3.0,2.0,82.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:50:00,LEFT,36.0,11.0,0.0,3.0,50.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:50:00,RIGHT,1.0,6.0,0.0,0.0,7.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:50:00,UP,1.0,14.0,0.0,0.0,15.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:55:00,DOWN,18.0,47.0,3.0,1.0,69.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:55:00,LEFT,28.0,18.0,0.0,4.0,50.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:55:00,RIGHT,2.0,3.0,0.0,0.0,5.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:55:00,UP,1.0,10.0,1.0,0.0,12.0,JehangirChowk,j2,j2_14_one.csv
1900-01-01 11:25:00,DOWN,28.0,29.0,2.0,2.0,61.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:25:00,LEFT,27.0,3.0,1.0,4.0,35.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:25:00,RIGHT,1.0,0.0,0.0,0.0,1.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:25:00,UP,1.0,35.0,0.0,0.0,36.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:30:00,DOWN,17.0,25.0,3.0,3.0,48.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:30:00,LEFT,33.0,14.0,1.0,2.0,50.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:30:00,RIGHT,1.0,0.0,0.0,0.0,1.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:30:00,UP,4.0,7.0,0.0,0.0,11.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:35:00,DOWN,24.0,17.0,10.0,0.0,51.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:35:00,LEFT,26.0,14.0,2.0,0.0,42.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:35:00,RIGHT,3.0,4.0,0.0,0.0,7.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:35:00,UP,7.0,29.0,0.0,1.0,37.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:40:00,DOWN,22.0,18.0,1.0,3.0,44.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:40:00,LEFT,33.0,6.0,1.0,4.0,44.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:40:00,RIGHT,1.0,0.0,0.0,0.0,1.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:40:00,UP,2.0,9.0,0.0,0.0,11.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:45:00,DOWN,25.0,19.0,2.0,3.0,49.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:45:00,LEFT,19.0,4.0,2.0,2.0,27.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:45:00,RIGHT,0.0,3.0,0.0,0.0,3.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:45:00,UP,1.0,15.0,0.0,0.0,16.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:50:00,DOWN,31.0,19.0,0.0,4.0,54.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:50:00,LEFT,17.0,8.0,1.0,6.0,32.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:50:00,RIGHT,1.0,1.0,0.0,0.0,2.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:50:00,UP,0.0,11.0,0.0,0.0,11.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:55:00,DOWN,28.0,34.0,5.0,1.0,68.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:55:00,LEFT,22.0,2.0,1.0,6.0,31.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:55:00,RIGHT,0.0,1.0,0.0,0.0,1.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 11:55:00,UP,1.0,25.0,1.0,0.0,27.0,JehangirChowk,j2,j2_16_one.csv
1900-01-01 08:55:00,DOWN,2.0,3.0,0.0,0.0,5.0,JehangirChowk,j2,j2_18.csv
1900-01-01 08:55:00,LEFT,3.0,2.0,0.0,0.0,5.0,JehangirChowk,j2,j2_18.csv
1900-01-01 08:55:00,RIGHT,0.0,0.0,0.0,0.0,0.0,JehangirChowk,j2,j2_18.csv
1900-01-01 08:55:00,UP,0.0,0.0,0.0,0.0,0.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:00:00,DOWN,16.0,20.0,0.0,1.0,37.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:00:00,LEFT,17.0,5.0,0.0,8.0,30.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:00:00,RIGHT,0.0,1.0,0.0,0.0,1.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:00:00,UP,2.0,6.0,1.0,0.0,9.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:05:00,DOWN,14.0,30.0,2.0,3.0,49.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:05:00,LEFT,27.0,4.0,0.0,7.0,38.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:05:00,RIGHT,0.0,1.0,0.0,0.0,1.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:05:00,UP,0.0,16.0,0.0,0.0,16.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:10:00,DOWN,13.0,18.0,1.0,2.0,34.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:10:00,LEFT,23.0,5.0,0.0,6.0,34.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:10:00,RIGHT,0.0,2.0,0.0,0.0,2.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:10:00,UP,3.0,4.0,0.0,1.0,8.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:15:00,DOWN,13.0,26.0,4.0,4.0,47.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:15:00,LEFT,19.0,3.0,0.0,4.0,26.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:15:00,RIGHT,0.0,2.0,0.0,0.0,2.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:15:00,UP,0.0,0.0,0.0,0.0,0.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:20:00,DOWN,19.0,23.0,1.0,7.0,50.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:20:00,LEFT,19.0,10.0,0.0,9.0,38.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:20:00,RIGHT,1.0,1.0,0.0,0.0,2.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:20:00,UP,2.0,5.0,0.0,0.0,7.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:25:00,DOWN,16.0,18.0,3.0,2.0,39.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:25:00,LEFT,26.0,4.0,3.0,8.0,41.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:25:00,RIGHT,1.0,1.0,0.0,0.0,2.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:25:00,UP,0.0,11.0,0.0,0.0,11.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:30:00,DOWN,22.0,26.0,1.0,4.0,53.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:30:00,LEFT,24.0,6.0,0.0,9.0,39.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:30:00,RIGHT,3.0,1.0,0.0,0.0,4.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:30:00,UP,1.0,2.0,0.0,0.0,3.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:35:00,DOWN,22.0,26.0,3.0,2.0,53.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:35:00,LEFT,32.0,7.0,2.0,4.0,45.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:35:00,RIGHT,2.0,1.0,0.0,0.0,3.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:35:00,UP,0.0,6.0,0.0,1.0,7.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:40:00,DOWN,24.0,29.0,7.0,2.0,62.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:40:00,LEFT,36.0,8.0,1.0,14.0,59.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:40:00,RIGHT,1.0,0.0,1.0,0.0,2.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:40:00,UP,1.0,7.0,1.0,1.0,10.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:45:00,DOWN,14.0,29.0,4.0,2.0,49.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:45:00,LEFT,54.0,7.0,0.0,9.0,70.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:45:00,RIGHT,2.0,1.0,0.0,0.0,3.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:45:00,UP,0.0,6.0,0.0,0.0,6.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:50:00,DOWN,20.0,24.0,4.0,8.0,56.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:50:00,LEFT,31.0,3.0,0.0,12.0,46.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:50:00,RIGHT,1.0,1.0,0.0,0.0,2.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:50:00,UP,0.0,3.0,0.0,0.0,3.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:55:00,DOWN,16.0,17.0,3.0,4.0,40.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:55:00,LEFT,34.0,1.0,1.0,10.0,46.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:55:00,RIGHT,2.0,0.0,0.0,0.0,2.0,JehangirChowk,j2,j2_18.csv
1900-01-01 09:55:00,UP,0.0,2.0,0.0,2.0,4.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:00:00,DOWN,17.0,23.0,1.0,2.0,43.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:00:00,LEFT,37.0,15.0,0.0,5.0,57.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:00:00,RIGHT,1.0,1.0,0.0,0.0,2.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:00:00,UP,1.0,14.0,0.0,0.0,15.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:05:00,DOWN,20.0,24.0,1.0,2.0,47.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:05:00,LEFT,33.0,4.0,0.0,6.0,43.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:05:00,RIGHT,0.0,1.0,0.0,0.0,1.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:05:00,UP,1.0,0.0,0.0,0.0,1.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:10:00,DOWN,18.0,18.0,1.0,0.0,37.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:10:00,LEFT,32.0,4.0,0.0,10.0,46.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:10:00,RIGHT,0.0,1.0,0.0,0.0,1.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:10:00,UP,1.0,2.0,0.0,0.0,3.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:15:00,DOWN,22.0,20.0,9.0,4.0,55.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:15:00,LEFT,33.0,8.0,0.0,7.0,48.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:15:00,RIGHT,1.0,0.0,0.0,0.0,1.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:15:00,UP,0.0,3.0,0.0,0.0,3.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:20:00,DOWN,23.0,16.0,2.0,6.0,47.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:20:00,LEFT,28.0,4.0,1.0,4.0,37.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:20:00,RIGHT,2.0,0.0,0.0,0.0,2.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:20:00,UP,11.0,3.0,0.0,0.0,14.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:25:00,DOWN,22.0,28.0,2.0,5.0,57.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:25:00,LEFT,27.0,2.0,1.0,11.0,41.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:25:00,RIGHT,1.0,1.0,0.0,0.0,2.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:25:00,UP,5.0,5.0,0.0,4.0,14.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:30:00,DOWN,25.0,26.0,3.0,2.0,56.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:30:00,LEFT,35.0,6.0,1.0,10.0,52.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:30:00,RIGHT,0.0,0.0,0.0,0.0,0.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:30:00,UP,0.0,14.0,0.0,0.0,14.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:35:00,DOWN,28.0,18.0,3.0,5.0,54.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:35:00,LEFT,17.0,3.0,1.0,11.0,32.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:35:00,RIGHT,1.0,1.0,0.0,1.0,3.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:35:00,UP,3.0,13.0,1.0,0.0,17.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:40:00,DOWN,26.0,24.0,3.0,2.0,55.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:40:00,LEFT,27.0,2.0,1.0,17.0,47.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:40:00,RIGHT,2.0,4.0,0.0,0.0,6.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:40:00,UP,3.0,12.0,0.0,0.0,15.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:45:00,DOWN,24.0,18.0,9.0,6.0,57.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:45:00,LEFT,28.0,2.0,0.0,10.0,40.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:45:00,RIGHT,0.0,7.0,0.0,0.0,7.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:45:00,UP,0.0,2.0,0.0,0.0,2.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:50:00,DOWN,47.0,25.0,5.0,2.0,79.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:50:00,LEFT,29.0,5.0,2.0,11.0,47.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:50:00,RIGHT,0.0,0.0,0.0,0.0,0.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:50:00,UP,4.0,1.0,0.0,0.0,5.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:55:00,DOWN,31.0,24.0,2.0,1.0,58.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:55:00,LEFT,34.0,3.0,1.0,12.0,50.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:55:00,RIGHT,0.0,1.0,0.0,0.0,1.0,JehangirChowk,j2,j2_18.csv
1900-01-01 10:55:00,UP,8.0,11.0,0.0,0.0,19.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:00:00,DOWN,19.0,23.0,1.0,2.0,45.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:00:00,LEFT,23.0,98.0,0.0,12.0,133.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:00:00,RIGHT,1.0,1.0,0.0,0.0,2.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:00:00,UP,0.0,8.0,0.0,1.0,9.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:05:00,DOWN,20.0,20.0,3.0,1.0,44.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:05:00,LEFT,34.0,5.0,1.0,7.0,47.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:05:00,RIGHT,0.0,0.0,0.0,0.0,0.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:05:00,UP,0.0,3.0,7.0,4.0,14.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:10:00,DOWN,21.0,26.0,4.0,3.0,54.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:10:00,LEFT,35.0,7.0,0.0,6.0,48.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:10:00,RIGHT,0.0,0.0,1.0,0.0,1.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:10:00,UP,1.0,9.0,0.0,0.0,10.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:15:00,DOWN,21.0,23.0,0.0,1.0,45.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:15:00,LEFT,24.0,6.0,0.0,3.0,33.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:15:00,RIGHT,0.0,0.0,0.0,0.0,0.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:15:00,UP,0.0,4.0,0.0,0.0,4.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:20:00,DOWN,28.0,28.0,3.0,1.0,60.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:20:00,LEFT,23.0,2.0,1.0,5.0,31.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:20:00,RIGHT,2.0,1.0,0.0,0.0,3.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:20:00,UP,6.0,3.0,1.0,0.0,10.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:25:00,DOWN,10.0,8.0,0.0,3.0,21.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:25:00,LEFT,9.0,4.0,0.0,2.0,15.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:25:00,RIGHT,0.0,1.0,0.0,0.0,1.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:25:00,UP,1.0,9.0,0.0,1.0,11.0,JehangirChowk,j2,j2_18.csv
1900-01-01 11:25:00,DOWN,19.0,25.0,2.0,1.0,47.0,JehangirChowk,j2,j2_17_one.csv
1900-01-01 11:25:00,LEFT,26.0,10.0,0.0,8.0,44.0,JehangirChowk,j2,j2_17_one.csv
1900-01-01 11:25:00,RIGHT,0.0,3.0,0.0,0.0,3.0,JehangirChowk,j2,j2_17_one.csv
1900-01-01 11:25:00,UP,0.0,8.0,0.0,0.0,8.0,JehangirChowk,j2,j2_17_one.csv
1900-01-01 11:30:00,DOWN,35.0,54.0,2.0,6.0,97.0,JehangirChowk,j2,j2_17_one.csv
1900-01-01 11:30:00,LEFT,31.0,8.0,1.0,6.0,46.0,JehangirChowk,j2,j2_17_one.csv
1900-01-01 11:30:00,RIGHT,0.0,1.0,0.0,0.0,1.0,JehangirChowk,j2,j2_17_one.csv
1900-01-01 11:30:00,UP,0.0,66.0,0.0,0.0,66.0,JehangirChowk,j2,j2_17_one.csv
1900-01-01 11:35:00,DOWN,31.0,36.0,3.0,5.0,75.0,JehangirChowk,j2,j2_17_one.csv
1900-01-01 11:35:00,LEFT,28.0,8.0,2.0,4.0,42.0,JehangirChowk,j2,j2_17_one.csv
1900-01-01 11:35:00,RIGHT,0.0,0.0,0.0,0.0,0.0,JehangirChowk,j2,j2_17_one.csv
1900-01-01 11:35:00,UP,0.0,1.0,0.0,0.0,1.0,JehangirChowk,j2,j2_17_one.csv
1900-01-01 11:40:00,DOWN,25.0,31.0,8.0,6.0,70.0,JehangirChowk,j2,j2_17_one.csv
1900-01-01 11:40:00,LEFT,25.0,11.0,1.0,7.0,44.0,JehangirChowk,j2,j2_17_one.csv
1900-01-01 11:40:00,RIGHT,0.0,1.0,0.0,0.0,1.0,JehangirChowk,j2,j2_17_one.csv
1900-01-01 11:40:00,UP,0.0,1.0,0.0,1.0,2.0,JehangirChowk,j2,j2_17_one.csv
